 prototypical example,tea,glass,373,0,3,Content-Container,"The tea was in a glass with pink flowers on the rim, served on a small porcelain plate with a European pastoral scene of a man in knee britches holding hands with a woman in a long dress."
 prototypical example,fridge,mahogany case,562,0,3,Content-Container,The fridge was inside a mahogany case.
,councilor,elicitation,47,1,1,Instrument-Agency,The councilor proposed assessing infinitival complements through elicitation.
,ship,anchor,2727,1,6,Component-Whole,The ship has already provoked the debate its crew is seeking even before lifting its anchor.
,drugs,death,6366,0,0,Cause-Effect,"The drugs he sold had caused the overdose death of Matthew Lessard, 19, of Lowell."
,crowd,theatre,2444,0,4,Entity-Origin,"In one of cinema's earliest and most famous screenings, the crowd ran away from the theatre after an approaching train appeared."
,slope,river,4746,-1,9,Content-Container,"A remote slope of Nevado Mismi, a 5316 m peak, is the ultimate source of the river."
,clips,tracks,4423,0,5,Entity-Destination,Often users have dragged MIDI clips into Audio tracks.
,complex,stages,6441,-1,9,Instrument-Agency,"Since the complex was built in stages, discrepancies exist in completion dates due to differing opinions on completion."
,lines,artist,6243,0,1,Instrument-Agency,There are guide lines under the paint that the artist used to create the pedestal in perfect perspective.
,conjunctivitis,pinkeye,5954,0,0,Cause-Effect,Infectious conjunctivitis is the most common cause of pinkeye around the world.
,manuscript,history,170,0,8,Message-Topic,It is a medieval Latin manuscript relating the early history of the Isle of Man.
,fire,overheating,3285,1,0,Cause-Effect,"The fire is caused by overheating of connections, which is cause by its turn by poor ohmic contact."
,ova,ovary,2787,0,4,Entity-Origin,Ovulation is the exit of a mature ova (egg) from the ovary.
,single release,album,6584,0,4,Entity-Origin,"The first single release from the album was Africa, a remake of the worldwide hit Africa by Toto."
" Presumably the charts convey information about the genres - charts about disco, charts about rock...",charts,musical genre,3786,0,8,Message-Topic,Some charts are specific to a particular musical genre and most to a particular geographical location.
,sleeves,sweater,1925,0,6,Component-Whole,"Felt dots are embroidered on the front and sleeves of this sweater, adding an extra dimension of fun."
 violates b.1 and c.3,composer,oblivion,12,-1,9,Member-Collection,Their composer has sunk into oblivion.
,ray,fins,4537,1,6,Component-Whole,"The ray moves its fins in an S-shaped wave, up and down, from the head to the tail."
,reactor,melter,1472,0,4,Entity-Origin,The Kursk (RBMK) reactor was manufactured in a slurry-fed ceramic Joule-heated glass melter.
,letter,symptoms,3919,0,8,Message-Topic,"The letter described the most common symptoms of breast, colorectal, lung, prostate and skin cancers."
 The guy owns the company.,guy,company,7329,-1,9,Instrument-Agency,As many as 18 products in your home come from this guy's company.
,result,cases,1855,0,4,Entity-Origin,But the result was derived from a small number of actual HIV cases.
,haft,knife,3513,0,6,Component-Whole,The backside of the haft of the Gebel el Arak knife is decorated with the images of a number of of a number of animals presided over by an old man in Mesopotamian dress.
" (a), (d) satisfied",carving,pirate,2846,0,2,Product-Producer,This pirate ship carving was made by an actual pirate.
,dentist,drill,7850,1,1,Instrument-Agency,Anesthesia is not necessary since the dentist uses the drill and sandpaper discs and polishing wheels to reshape the teeth.
,antibiotics,growth,5853,0,0,Cause-Effect,The Obama administration supports ending the use of antibiotics for growth and feed efficiency in food animals.
,texts,civilisation,2266,0,8,Message-Topic,Their texts made reference to ancient civilisation like Atlantis.
 prototypical example,dog,crate,5836,0,3,Content-Container,My first dog was in a crate until about a year old.
 (a) is satisfied,coat,artist,4866,0,2,Product-Producer,A coat of arms was conjured from the fertile imagination of an artist.
 violates c.3,treaty,force,3550,-1,9,Entity-Origin,The Lisbon treaty has come into force.
 power sources are acceptable Instruments.,pulsar,remnant,7867,0,1,Instrument-Agency,A pulsar powers the supernova remnant by confirming the existence of the point-like source and discovering a cloud of high-energy electrons around the central object.
,underpad,tires,7925,0,4,Entity-Origin,"The basement carpeting is made from recycled plastic pop bottles, and the underpad was once automobile tires."
 (a) is satisfied,husband,bear,2617,1,2,Product-Producer,My husband actually made me a teddy bear when we got married.
,inventor,technology,2636,-1,9,Entity-Origin,"Swype -- founded by the Cliff Kushler, the inventor of the T9 text input technology -- raised $1.3 million earlier this year."
,wildfires,humans,2496,1,0,Cause-Effect,"In North America, about 58 percent of the wildfires are caused by humans."
 prototypical example,document,safe,3538,0,3,Content-Container,The document was locked in a safe at Scotland Yard and only sent to the coroner in 2003.
,yeast,manufacturer,7166,0,2,Product-Producer,"The yeast's manufacturer, Lesaffre Yeast Corp. of Milwaukee, did not return calls seeking comment."
,sounder,pigs,1989,1,7,Member-Collection,He also had access to a sounder of fat pigs upon which the humans feasted upon in celebration of the newly expanded farmland.
 The antihelion radiant is an area of the sky from which sporadic meteors can originate. Debris are concrete.,antihelion radiant,debris,7444,-1,9,Content-Container,Unlike most of the annual showers the antihelion radiant is produced by debris from unknown sources orbiting in a direct motion like the earth.
,headmaster,announcement,7890,1,2,Product-Producer,The headmaster made the formal announcement.
 (a) is satisfied,enzyme,strawberries,6824,1,2,Product-Producer,"The strawberry-maker enzyme, found in the roots of the plant, builds strawberries after being catalyzed by the digestive fluid of an earthworm."
,maps,representations,5134,-1,9,Cause-Effect,"This is an atlas of maps and graphic representations of the geographies of the new electronic territories of the Internet, the World-Wide Web and other emerging Cyberspaces."
,jimmy,burglar,7339,0,1,Instrument-Agency,"Commodities that sell and bear rents are also products, including the coils that help distill whiskey, the tatters of the beggar, the retorts of the adulterating druggist, the jimmy of the burglar and the brig of the pirate."
 I assumed that an idea is something with a physical aspect: it has been expressed.,ideas,topics,6194,0,8,Message-Topic,"Students express their ideas and opinions on topics of interest, and illustrate their writings with drawings and photos."
 Purpose.,Quotation,words,781,-1,9,Message-Topic,Quotation is used to indicate the words of another speaker or writer.
,meth,van,4610,-1,9,Component-Whole,The mobile meth was inside a van parked inside a storage unit at 4095 West Kearns.
,horse,rider,7989,0,1,Instrument-Agency,It just so happened that the horse bucked the rider and threw him into a mud-puddle.
,troops,incursion,1169,-1,9,Cause-Effect,"British troops made their deepest incursion into Basra yesterday, poking a toe within four miles of the centre."
,fluctuations,taxes,2470,1,0,Cause-Effect,"The fluctuations are caused by state and federal taxes, distance from refineries to filling stations and environmental laws."
,issue,documents,5112,1,8,Message-Topic,This issue has been covered in greater detail in many other documents about network abuse.
,sorrow,attack,6009,1,0,Cause-Effect,This sweet satisfaction was only troubled by the sorrow caused by the horrible attack on the person of a representative of the nation.
